match_id,legal_ball,runs_so_far,wickets_fallen,runs_needed,balls_remaining,wickets_remaining,win
1082591,1,1,0,207,119,10,0
1082591,2,1,0,207,118,10,0
1082591,3,1,0,207,117,10,0
1082591,4,3,0,205,116,10,0
1082591,5,7,0,201,115,10,0
1082591,6,11,0,197,114,10,0
1082591,7,11,0,197,113,10,0
1082591,8,11,0,197,112,10,0
1082591,9,12,0,196,111,10,0
1082591,10,12,0,196,110,10,0
1082591,11,12,0,196,109,10,0
1082591,12,12,0,196,108,10,0
1082591,13,12,0,196,107,10,0
1082591,14,16,0,192,106,10,0
1082591,15,17,0,191,105,10,0
1082591,16,21,0,187,104,10,0
1082591,17,22,0,186,103,10,0
1082591,18,28,0,180,102,10,0
1082591,19,29,0,179,101,10,0
1082591,20,35,0,173,100,10,0
1082591,21,37,0,171,99,10,0
1082591,21,38,0,170,99,10,0
1082591,22,38,0,170,98,10,0
1082591,23,39,0,169,97,10,0
1082591,24,43,0,165,96,10,0
1082591,25,43,0,165,95,10,0
1082591,26,43,0,165,94,10,0
1082591,27,43,0,165,93,10,0
1082591,27,44,0,164,93,10,0
1082591,28,44,0,164,92,10,0
1082591,29,44,0,164,91,10,0
1082591,30,48,0,160,90,10,0
1082591,31,48,0,160,89,10,0
1082591,32,52,0,156,88,10,0
1082591,33,52,0,156,87,10,0
1082591,34,52,1,156,86,9,0
1082591,35,54,1,154,85,9,0
1082591,36,54,1,154,84,9,0
1082591,37,54,1,154,83,9,0
1082591,38,60,1,148,82,9,0
1082591,39,60,2,148,81,8,0
1082591,40,60,2,148,80,8,0
1082591,41,61,2,147,79,8,0
1082591,42,61,2,147,78,8,0
1082591,43,65,2,143,77,8,0
1082591,44,67,2,141,76,8,0
1082591,45,68,2,140,75,8,0
1082591,46,69,2,139,74,8,0
1082591,47,70,2,138,73,8,0
1082591,48,74,2,134,72,8,0
1082591,49,75,2,133,71,8,0
1082591,49,76,2,132,71,8,0
1082591,50,76,2,132,70,8,0
1082591,51,77,2,131,69,8,0
1082591,52,78,2,130,68,8,0
1082591,53,84,2,124,67,8,0
1082591,54,85,2,123,66,8,0
1082591,54,87,2,121,66,8,0
1082591,55,91,2,117,65,8,0
1082591,56,92,2,116,64,8,0
1082591,57,93,2,115,63,8,0
1082591,58,93,2,115,62,8,0
1082591,59,94,2,114,61,8,0
1082591,60,98,2,110,60,8,0
1082591,61,99,2,109,59,8,0
1082591,61,100,2,108,59,8,0
1082591,62,101,2,107,58,8,0
1082591,63,102,2,106,57,8,0
1082591,64,106,2,102,56,8,0
1082591,65,110,2,98,55,8,0
1082591,66,111,2,97,54,8,0
1082591,67,112,2,96,53,8,0
1082591,68,114,2,94,52,8,0
1082591,69,115,2,93,51,8,0
1082591,70,116,3,92,50,7,0
1082591,71,117,3,91,49,7,0
1082591,72,118,3,90,48,7,0
1082591,73,119,3,89,47,7,0
1082591,74,121,3,87,46,7,0
1082591,75,122,3,86,45,7,0
1082591,76,126,3,82,44,7,0
1082591,77,126,4,82,43,6,0
1082591,78,126,4,82,42,6,0
1082591,79,126,4,82,41,6,0
1082591,80,127,4,81,40,6,0
1082591,81,128,4,80,39,6,0
1082591,82,128,5,80,38,5,0
1082591,83,129,5,79,37,5,0
1082591,84,130,5,78,36,5,0
1082591,85,131,5,77,35,5,0
1082591,86,132,5,76,34,5,0
1082591,87,132,5,76,33,5,0
1082591,88,132,5,76,32,5,0
1082591,89,133,5,75,31,5,0
1082591,90,139,5,69,30,5,0
1082591,91,139,5,69,29,5,0
1082591,92,145,5,63,28,5,0
1082591,93,146,5,62,27,5,0
1082591,94,146,5,62,26,5,0
1082591,95,150,5,58,25,5,0
1082591,96,151,5,57,24,5,0
1082591,97,152,5,56,23,5,0
1082591,98,153,5,55,22,5,0
1082591,99,153,5,55,21,5,0
1082591,100,154,5,54,20,5,0
1082591,101,154,6,54,19,4,0
1082591,102,154,6,54,18,4,0
1082591,103,156,6,52,17,4,0
1082591,104,156,6,52,16,4,0
1082591,105,156,7,52,15,3,0
1082591,106,156,8,52,14,2,0
1082591,107,156,8,52,13,2,0
1082591,108,156,8,52,12,2,0
1082591,109,157,8,51,11,2,0
1082591,110,157,8,51,10,2,0
1082591,111,158,8,50,9,2,0
1082591,112,164,8,44,8,2,0
1082591,113,164,9,44,7,1,0
1082591,114,165,9,43,6,1,0
1082591,115,165,9,43,5,1,0
1082591,116,166,9,42,4,1,0
1082591,117,172,9,36,3,1,0
1082591,118,172,10,36,2,0,0
1082592,1,1,0,184,119,10,1
1082592,2,5,0,180,118,10,1
1082592,2,6,0,179,118,10,1
1082592,3,7,0,178,117,10,1
1082592,4,7,0,178,116,10,1
1082592,5,7,0,178,115,10,1
1082592,6,8,0,177,114,10,1
1082592,7,12,0,173,113,10,1
1082592,8,16,0,169,112,10,1
1082592,9,17,0,168,111,10,1
1082592,10,18,0,167,110,10,1
1082592,11,22,0,163,109,10,1
1082592,12,23,0,162,108,10,1
1082592,13,23,0,162,107,10,1
1082592,14,23,0,162,106,10,1
1082592,15,29,0,156,105,10,1
1082592,16,33,0,152,104,10,1
1082592,17,34,0,151,103,10,1
1082592,18,35,0,150,102,10,1
1082592,19,35,1,150,101,9,1
1082592,20,35,1,150,100,9,1
1082592,21,36,1,149,99,9,1
1082592,22,37,1,148,98,9,1
1082592,23,39,1,146,97,9,1
1082592,24,39,1,146,96,9,1
1082592,25,40,1,145,95,9,1
1082592,26,41,1,144,94,9,1
1082592,27,41,1,144,93,9,1
1082592,28,42,1,143,92,9,1
1082592,29,42,1,143,91,9,1
1082592,30,43,1,142,90,9,1
1082592,31,47,1,138,89,9,1
1082592,32,48,1,137,88,9,1
1082592,33,54,1,131,87,9,1
1082592,34,58,1,127,86,9,1
1082592,35,58,1,127,85,9,1
1082592,36,59,1,126,84,9,1
1082592,37,60,1,125,83,9,1
1082592,38,60,1,125,82,9,1
1082592,39,61,1,124,81,9,1
1082592,40,62,1,123,80,9,1
1082592,41,62,1,123,79,9,1
1082592,42,63,1,122,78,9,1
1082592,43,65,1,120,77,9,1
1082592,44,65,1,120,76,9,1
1082592,45,69,1,116,75,9,1
1082592,46,71,1,114,74,9,1
1082592,47,72,1,113,73,9,1
1082592,48,73,1,112,72,9,1
1082592,49,75,1,110,71,9,1
1082592,50,79,1,106,70,9,1
1082592,51,80,1,105,69,9,1
1082592,52,80,1,105,68,9,1
1082592,53,81,1,104,67,9,1
1082592,54,82,1,103,66,9,1
1082592,55,82,1,103,65,9,1
1082592,56,88,1,97,64,9,1
1082592,57,89,1,96,63,9,1
1082592,58,91,1,94,62,9,1
1082592,59,92,1,93,61,9,1
1082592,60,93,1,92,60,9,1
1082592,61,93,2,92,59,8,1
1082592,62,93,2,92,58,8,1
1082592,63,94,2,91,57,8,1
1082592,64,94,2,91,56,8,1
1082592,65,96,2,89,55,8,1
1082592,66,97,2,88,54,8,1
1082592,67,97,2,88,53,8,1
1082592,68,98,2,87,52,8,1
1082592,69,99,2,86,51,8,1
1082592,70,103,2,82,50,8,1
1082592,71,104,2,81,49,8,1
1082592,72,105,2,80,48,8,1
1082592,73,105,2,80,47,8,1
1082592,74,105,2,80,46,8,1
1082592,75,109,2,76,45,8,1
1082592,76,109,2,76,44,8,1
1082592,77,113,2,72,43,8,1
1082592,78,114,2,71,42,8,1
1082592,79,118,2,67,41,8,1
1082592,80,119,2,66,40,8,1
1082592,81,120,2,65,39,8,1
1082592,82,126,2,59,38,8,1
1082592,83,127,2,58,37,8,1
1082592,83,128,2,57,37,8,1
1082592,84,129,2,56,36,8,1
1082592,85,133,2,52,35,8,1
1082592,86,134,2,51,34,8,1
1082592,87,136,2,49,33,8,1
1082592,88,137,2,48,32,8,1
1082592,89,138,2,47,31,8,1
1082592,89,139,2,46,31,8,1
1082592,90,139,2,46,30,8,1
1082592,91,143,2,42,29,8,1
1082592,92,143,3,42,28,7,1
1082592,93,144,3,41,27,7,1
1082592,94,145,3,40,26,7,1
1082592,95,147,3,38,25,7,1
1082592,96,148,3,37,24,7,1
1082592,97,149,3,36,23,7,1
1082592,98,150,3,35,22,7,1
1082592,99,152,3,33,21,7,1
1082592,100,152,3,33,20,7,1
1082592,101,154,3,31,19,7,1
1082592,102,158,3,27,18,7,1
1082592,103,158,3,27,17,7,1
1082592,104,159,3,26,16,7,1
1082592,105,159,3,26,15,7,1
1082592,106,160,3,25,14,7,1
1082592,107,161,3,24,13,7,1
1082592,108,165,3,20,12,7,1
1082592,109,166,3,19,11,7,1
1082592,110,167,3,18,10,7,1
1082592,111,167,3,18,9,7,1
1082592,112,167,3,18,8,7,1
1082592,113,171,3,14,7,7,1
1082592,114,172,3,13,6,7,1
1082592,115,173,3,12,5,7,1
1082592,116,174,3,11,4,7,1
1082592,117,175,3,10,3,7,1
1082592,118,181,3,4,2,7,1
1082592,119,187,3,0,1,7,1
1082593,1,1,0,183,119,10,1
1082593,2,1,0,183,118,10,1
1082593,3,2,0,182,117,10,1
1082593,4,2,0,182,116,10,1
1082593,5,3,0,181,115,10,1
1082593,6,7,0,177,114,10,1
1082593,7,8,0,176,113,10,1
1082593,8,14,0,170,112,10,1
1082593,9,15,0,169,111,10,1
1082593,10,19,0,165,110,10,1
1082593,11,19,0,165,109,10,1
1082593,12,20,0,164,108,10,1
1082593,13,24,0,160,107,10,1
1082593,14,25,0,159,106,10,1
1082593,14,26,0,158,106,10,1
1082593,15,30,0,154,105,10,1
1082593,16,36,0,148,104,10,1
1082593,17,36,0,148,103,10,1
1082593,17,37,0,147,103,10,1
1082593,18,37,0,147,102,10,1
1082593,19,41,0,143,101,10,1
1082593,20,41,0,143,100,10,1
1082593,21,42,0,142,99,10,1
1082593,22,42,0,142,98,10,1
1082593,23,42,0,142,97,10,1
1082593,24,46,0,138,96,10,1
1082593,25,46,0,138,95,10,1
1082593,26,46,0,138,94,10,1
1082593,27,47,0,137,93,10,1
1082593,28,48,0,136,92,10,1
1082593,29,52,0,132,91,10,1
1082593,30,53,0,131,90,10,1
1082593,31,57,0,127,89,10,1
1082593,32,61,0,123,88,10,1
1082593,33,61,0,123,87,10,1
1082593,34,65,0,119,86,10,1
1082593,35,69,0,115,85,10,1
1082593,36,73,0,111,84,10,1
1082593,37,79,0,105,83,10,1
1082593,38,83,0,101,82,10,1
1082593,39,83,0,101,81,10,1
1082593,40,89,0,95,80,10,1
1082593,41,95,0,89,79,10,1
1082593,42,96,0,88,78,10,1
1082593,43,97,0,87,77,10,1
1082593,44,98,0,86,76,10,1
1082593,45,99,0,85,75,10,1
1082593,46,101,0,83,74,10,1
1082593,47,103,0,81,73,10,1
1082593,48,103,0,81,72,10,1
1082593,49,107,0,77,71,10,1
1082593,50,108,0,76,70,10,1
1082593,51,108,0,76,69,10,1
1082593,52,109,0,75,68,10,1
1082593,53,109,0,75,67,10,1
1082593,54,109,0,75,66,10,1
1082593,55,111,0,73,65,10,1
1082593,56,111,0,73,64,10,1
1082593,57,112,0,72,63,10,1
1082593,58,114,0,70,62,10,1
1082593,59,115,0,69,61,10,1
1082593,60,116,0,68,60,10,1
1082593,60,117,0,67,60,10,1
1082593,61,117,0,67,59,10,1
1082593,62,119,0,65,58,10,1
1082593,63,123,0,61,57,10,1
1082593,64,123,0,61,56,10,1
1082593,65,127,0,57,55,10,1
1082593,66,131,0,53,54,10,1
1082593,66,136,0,48,54,10,1
1082593,67,137,0,47,53,10,1
1082593,68,141,0,43,52,10,1
1082593,69,142,0,42,51,10,1
1082593,70,143,0,41,50,10,1
1082593,71,145,0,39,49,10,1
1082593,71,146,0,38,49,10,1
1082593,72,147,0,37,48,10,1
1082593,73,148,0,36,47,10,1
1082593,74,149,0,35,46,10,1
1082593,75,150,0,34,45,10,1
1082593,76,151,0,33,44,10,1
1082593,77,152,0,32,43,10,1
1082593,78,153,0,31,42,10,1
1082593,79,159,0,25,41,10,1
1082593,80,160,0,24,40,10,1
1082593,81,161,0,23,39,10,1
1082593,82,161,0,23,38,10,1
1082593,83,162,0,22,37,10,1
1082593,84,162,0,22,36,10,1
1082593,84,163,0,21,36,10,1
1082593,85,169,0,15,35,10,1
1082593,86,173,0,11,34,10,1
1082593,87,179,0,5,33,10,1
1082593,87,180,0,4,33,10,1
1082593,88,182,0,2,32,10,1
1082593,89,184,0,0,31,10,1
1082594,1,0,0,164,119,10,1
1082594,2,0,0,164,118,10,1
1082594,3,4,0,160,117,10,1
1082594,4,5,0,159,116,10,1
1082594,5,6,0,158,115,10,1
1082594,6,6,0,158,114,10,1
1082594,7,6,0,158,113,10,1
1082594,7,7,0,157,113,10,1
1082594,8,11,0,153,112,10,1
1082594,9,12,0,152,111,10,1
1082594,10,13,0,151,110,10,1
1082594,10,14,0,150,110,10,1
1082594,11,15,0,149,109,10,1
1082594,12,19,0,145,108,10,1
1082594,13,25,0,139,107,10,1
1082594,14,26,0,138,106,10,1
1082594,15,27,0,137,105,10,1
1082594,16,27,0,137,104,10,1
1082594,17,27,1,137,103,9,1
1082594,18,27,1,137,102,9,1
1082594,19,27,1,137,101,9,1
1082594,20,31,1,133,100,9,1
1082594,21,31,1,133,99,9,1
1082594,22,32,1,132,98,9,1
1082594,23,38,1,126,97,9,1
1082594,24,38,1,126,96,9,1
1082594,25,39,1,125,95,9,1
1082594,26,39,1,125,94,9,1
1082594,27,40,1,124,93,9,1
1082594,28,44,1,120,92,9,1
1082594,29,48,1,116,91,9,1
1082594,30,48,1,116,90,9,1
1082594,31,49,1,115,89,9,1
1082594,32,49,2,115,88,8,1
1082594,33,50,2,114,87,8,1
1082594,34,51,2,113,86,8,1
1082594,35,55,2,109,85,8,1
1082594,36,56,2,108,84,8,1
1082594,37,57,2,107,83,8,1
1082594,38,58,2,106,82,8,1
1082594,39,58,2,106,81,8,1
1082594,40,58,2,106,80,8,1
1082594,41,58,2,106,79,8,1
1082594,42,59,2,105,78,8,1
1082594,43,59,2,105,77,8,1
1082594,44,59,2,105,76,8,1
1082594,45,60,2,104,75,8,1
1082594,46,61,2,103,74,8,1
1082594,47,62,2,102,73,8,1
1082594,48,62,2,102,72,8,1
1082594,49,63,2,101,71,8,1
1082594,50,63,2,101,70,8,1
1082594,51,63,2,101,69,8,1
1082594,52,64,2,100,68,8,1
1082594,53,65,2,99,67,8,1
1082594,54,66,2,98,66,8,1
1082594,55,67,2,97,65,8,1
1082594,56,68,2,96,64,8,1
1082594,57,69,2,95,63,8,1
1082594,58,70,2,94,62,8,1
1082594,59,71,2,93,61,8,1
1082594,60,73,2,91,60,8,1
1082594,61,74,2,90,59,8,1
1082594,62,80,2,84,58,8,1
1082594,62,81,2,83,58,8,1
1082594,62,82,2,82,58,8,1
1082594,63,83,2,81,57,8,1
1082594,64,83,3,81,56,7,1
1082594,65,83,3,81,55,7,1
1082594,65,84,3,80,55,7,1
1082594,66,85,3,79,54,7,1
1082594,67,85,4,79,53,6,1
1082594,68,86,4,78,52,6,1
1082594,69,87,4,77,51,6,1
1082594,70,88,4,76,50,6,1
1082594,71,88,4,76,49,6,1
1082594,72,88,4,76,48,6,1
1082594,73,94,4,70,47,6,1
1082594,74,95,4,69,46,6,1
1082594,75,96,4,68,45,6,1
1082594,76,100,4,64,44,6,1
1082594,76,101,4,63,44,6,1
1082594,77,102,4,62,43,6,1
1082594,78,103,4,61,42,6,1
1082594,79,104,4,60,41,6,1
1082594,80,108,4,56,40,6,1
1082594,80,110,4,54,40,6,1
1082594,81,110,4,54,39,6,1
1082594,82,110,4,54,38,6,1
1082594,83,116,4,48,37,6,1
1082594,84,116,4,48,36,6,1
1082594,85,116,4,48,35,6,1
1082594,86,120,4,44,34,6,1
1082594,87,121,4,43,33,6,1
1082594,88,122,4,42,32,6,1
1082594,89,122,4,42,31,6,1
1082594,90,128,4,36,30,6,1
1082594,91,129,4,35,29,6,1
1082594,92,135,4,29,28,6,1
1082594,93,141,4,23,27,6,1
1082594,94,141,4,23,26,6,1
1082594,95,142,4,22,25,6,1
1082594,96,143,4,21,24,6,1
1082594,97,143,4,21,23,6,1
1082594,98,143,4,21,22,6,1
1082594,99,144,4,20,21,6,1
1082594,100,144,4,20,20,6,1
1082594,101,145,4,19,19,6,1
1082594,102,145,4,19,18,6,1
1082594,103,146,4,18,17,6,1
1082594,104,148,4,16,16,6,1
1082594,105,148,4,16,15,6,1
1082594,106,154,4,10,14,6,1
1082594,107,156,4,8,13,6,1
1082594,108,157,4,7,12,6,1
1082594,109,157,4,7,11,6,1
1082594,110,161,4,3,10,6,1
1082594,111,161,4,3,9,6,1
1082594,112,161,4,3,8,6,1
1082594,113,162,4,2,7,6,1
1082594,113,163,4,1,7,6,1
1082594,114,164,4,0,6,6,1
1082595,1,0,0,158,119,10,0
1082595,1,1,0,157,119,10,0
1082595,2,1,0,157,118,10,0
1082595,3,2,0,156,117,10,0
1082595,4,2,0,156,116,10,0
1082595,5,6,0,152,115,10,0
1082595,6,9,0,149,114,10,0
1082595,7,9,0,149,113,10,0
1082595,8,9,0,149,112,10,0
1082595,9,10,0,148,111,10,0
1082595,10,11,0,147,110,10,0
1082595,11,12,0,146,109,10,0
1082595,12,13,0,145,108,10,0
1082595,13,17,0,141,107,10,0
1082595,14,17,0,141,106,10,0
1082595,15,17,0,141,105,10,0
1082595,16,17,0,141,104,10,0
1082595,17,17,0,141,103,10,0
1082595,18,21,0,137,102,10,0
1082595,19,22,0,136,101,10,0
1082595,20,26,0,132,100,10,0
1082595,21,28,0,130,99,10,0
1082595,22,29,0,129,98,10,0
1082595,23,31,0,127,97,10,0
1082595,24,32,0,126,96,10,0
1082595,25,33,0,125,95,10,0
1082595,26,33,0,125,94,10,0
1082595,27,33,0,125,93,10,0
1082595,28,33,1,125,92,9,0
1082595,29,33,1,125,91,9,0
1082595,30,37,1,121,90,9,0
1082595,31,37,1,121,89,9,0
1082595,32,38,1,120,88,9,0
1082595,33,38,2,120,87,8,0
1082595,34,41,2,117,86,8,0
1082595,35,42,2,116,85,8,0
1082595,36,43,2,115,84,8,0
1082595,37,44,2,114,83,8,0
1082595,38,45,2,113,82,8,0
1082595,39,45,2,113,81,8,0
1082595,40,46,2,112,80,8,0
1082595,41,52,2,106,79,8,0
1082595,42,53,2,105,78,8,0
1082595,43,54,2,104,77,8,0
1082595,44,55,2,103,76,8,0
1082595,45,55,3,103,75,7,0
1082595,46,56,3,102,74,7,0
1082595,47,62,3,96,73,7,0
1082595,47,63,3,95,73,7,0
1082595,47,64,3,94,73,7,0
1082595,48,65,3,93,72,7,0
1082595,49,65,3,93,71,7,0
1082595,50,66,3,92,70,7,0
1082595,51,67,3,91,69,7,0
1082595,52,69,3,89,68,7,0
1082595,53,69,3,89,67,7,0
1082595,54,70,3,88,66,7,0
1082595,55,71,3,87,65,7,0
1082595,56,72,3,86,64,7,0
1082595,57,72,3,86,63,7,0
1082595,58,76,3,82,62,7,0
1082595,59,78,3,80,61,7,0
1082595,60,79,3,79,60,7,0
1082595,61,79,3,79,59,7,0
1082595,62,80,3,78,58,7,0
1082595,63,84,3,74,57,7,0
1082595,64,84,3,74,56,7,0
1082595,65,84,4,74,55,6,0
1082595,66,85,4,73,54,6,0
1082595,67,86,4,72,53,6,0
1082595,68,86,4,72,52,6,0
1082595,69,92,4,66,51,6,0
1082595,70,92,4,66,50,6,0
1082595,71,93,4,65,49,6,0
1082595,72,94,4,64,48,6,0
1082595,73,95,4,63,47,6,0
1082595,74,99,4,59,46,6,0
1082595,75,105,4,53,45,6,0
1082595,76,105,4,53,44,6,0
1082595,76,106,4,52,44,6,0
1082595,77,107,4,51,43,6,0
1082595,78,107,5,51,42,5,0
1082595,79,109,5,49,41,5,0
1082595,80,110,5,48,40,5,0
1082595,81,110,5,48,39,5,0
1082595,82,110,5,48,38,5,0
1082595,83,111,5,47,37,5,0
1082595,84,112,5,46,36,5,0
1082595,85,112,5,46,35,5,0
1082595,86,112,5,46,34,5,0
1082595,87,113,5,45,33,5,0
1082595,88,113,5,45,32,5,0
1082595,89,113,6,45,31,4,0
1082595,90,113,6,45,30,4,0
1082595,91,117,6,41,29,4,0
1082595,92,118,6,40,28,4,0
1082595,93,119,6,39,27,4,0
1082595,94,120,6,38,26,4,0
1082595,95,120,6,38,25,4,0
1082595,96,121,6,37,24,4,0
1082595,97,125,6,33,23,4,0
1082595,98,125,7,33,22,3,0
1082595,99,125,7,33,21,3,0
1082595,100,125,7,33,20,3,0
1082595,101,126,7,32,19,3,0
1082595,102,126,7,32,18,3,0
1082595,103,128,7,30,17,3,0
1082595,104,129,7,29,16,3,0
1082595,105,130,7,28,15,3,0
1082595,106,130,7,28,14,3,0
1082595,107,131,7,27,13,3,0
1082595,108,137,7,21,12,3,0
1082595,109,137,7,21,11,3,0
1082595,110,138,7,20,10,3,0
1082595,111,139,7,19,9,3,0
1082595,112,139,7,19,8,3,0
1082595,113,139,7,19,7,3,0
1082595,114,139,7,19,6,3,0
1082595,115,139,8,19,5,2,0
1082595,116,139,8,19,4,2,0
1082595,117,139,9,19,3,1,0
1082595,118,140,9,18,2,1,0
1082595,119,141,9,17,1,1,0
1082595,120,142,9,16,0,1,0
1082596,1,0,0,136,119,10,1
1082596,2,1,0,135,118,10,1
1082596,3,2,0,134,117,10,1
1082596,4,3,0,133,116,10,1
1082596,5,3,0,133,115,10,1
1082596,6,3,0,133,114,10,1
1082596,7,7,0,129,113,10,1
1082596,8,8,0,128,112,10,1
1082596,9,8,0,128,111,10,1
1082596,10,8,0,128,110,10,1
1082596,11,9,0,127,109,10,1
1082596,12,11,0,125,108,10,1
1082596,13,17,0,119,107,10,1
1082596,14,18,0,118,106,10,1
1082596,15,18,0,118,105,10,1
1082596,16,24,0,112,104,10,1
1082596,17,26,0,110,103,10,1
1082596,18,32,0,104,102,10,1
1082596,19,32,1,104,101,9,1
1082596,20,32,1,104,100,9,1
1082596,21,32,1,104,99,9,1
1082596,22,36,1,100,98,9,1
1082596,23,38,1,98,97,9,1
1082596,24,40,1,96,96,9,1
1082596,25,44,1,92,95,9,1
1082596,26,48,1,88,94,9,1
1082596,27,48,1,88,93,9,1
1082596,28,48,1,88,92,9,1
1082596,29,48,1,88,91,9,1
1082596,30,48,1,88,90,9,1
1082596,31,48,1,88,89,9,1
1082596,32,49,1,87,88,9,1
1082596,33,50,1,86,87,9,1
1082596,34,54,1,82,86,9,1
1082596,35,58,1,78,85,9,1
1082596,36,59,1,77,84,9,1
1082596,37,59,1,77,83,9,1
1082596,38,63,1,73,82,9,1
1082596,38,64,1,72,82,9,1
1082596,39,66,1,70,81,9,1
1082596,40,66,1,70,80,9,1
1082596,41,66,1,70,79,9,1
1082596,42,67,1,69,78,9,1
1082596,43,68,1,68,77,9,1
1082596,44,70,1,66,76,9,1
1082596,45,70,1,66,75,9,1
1082596,46,70,1,66,74,9,1
1082596,47,71,1,65,73,9,1
1082596,48,72,1,64,72,9,1
1082596,49,72,1,64,71,9,1
1082596,50,73,1,63,70,9,1
1082596,51,74,1,62,69,9,1
1082596,52,75,1,61,68,9,1
1082596,53,75,1,61,67,9,1
1082596,54,76,1,60,66,9,1
1082596,55,80,1,56,65,9,1
1082596,56,84,1,52,64,9,1
1082596,56,85,1,51,64,9,1
1082596,57,87,1,49,63,9,1
1082596,58,87,1,49,62,9,1
1082596,59,88,1,48,61,9,1
1082596,60,89,1,47,60,9,1
1082596,61,91,1,45,59,9,1
1082596,62,92,1,44,58,9,1
1082596,63,93,1,43,57,9,1
1082596,64,93,1,43,56,9,1
1082596,65,97,1,39,55,9,1
1082596,66,101,1,35,54,9,1
1082596,67,105,1,31,53,9,1
1082596,67,106,1,30,53,9,1
1082596,68,106,1,30,52,9,1
1082596,69,107,1,29,51,9,1
1082596,70,107,1,29,50,9,1
1082596,71,108,1,28,49,9,1
1082596,72,109,1,27,48,9,1
1082596,73,115,1,21,47,9,1
1082596,74,116,1,20,46,9,1
1082596,75,117,1,19,45,9,1
1082596,76,118,1,18,44,9,1
1082596,77,119,1,17,43,9,1
1082596,78,120,1,16,42,9,1
1082596,79,121,1,15,41,9,1
1082596,80,122,1,14,40,9,1
1082596,81,122,1,14,39,9,1
1082596,82,124,1,12,38,9,1
1082596,83,125,1,11,37,9,1
1082596,84,126,1,10,36,9,1
1082596,85,127,1,9,35,9,1
1082596,86,128,1,8,34,9,1
1082596,87,129,1,7,33,9,1
1082596,88,130,1,6,32,9,1
1082596,89,130,1,6,31,9,1
1082596,90,131,1,5,30,9,1
1082596,91,133,1,3,29,9,1
1082596,92,134,1,2,28,9,1
1082596,93,140,1,0,27,9,1
1082597,1,0,0,179,119,10,1
1082597,2,0,0,179,118,10,1
1082597,3,4,0,175,117,10,1
1082597,4,4,0,175,116,10,1
1082597,5,5,0,174,115,10,1
1082597,6,9,0,170,114,10,1
1082597,6,10,0,169,114,10,1
1082597,7,10,0,169,113,10,1
1082597,8,12,0,167,112,10,1
1082597,9,13,0,166,111,10,1
1082597,9,14,0,165,111,10,1
1082597,10,14,0,165,110,10,1
1082597,11,15,0,164,109,10,1
1082597,12,15,0,164,108,10,1
1082597,12,16,0,163,108,10,1
1082597,13,16,0,163,107,10,1
1082597,14,17,0,162,106,10,1
1082597,15,19,0,160,105,10,1
1082597,16,19,0,160,104,10,1
1082597,17,23,0,156,103,10,1
1082597,18,25,0,154,102,10,1
1082597,18,26,0,153,102,10,1
1082597,18,27,0,152,102,10,1
1082597,19,28,0,151,101,10,1
1082597,20,28,0,151,100,10,1
1082597,21,28,0,151,99,10,1
1082597,22,29,0,150,98,10,1
1082597,23,35,0,144,97,10,1
1082597,24,37,0,142,96,10,1
1082597,25,41,0,138,95,10,1
1082597,26,43,0,136,94,10,1
1082597,27,43,0,136,93,10,1
1082597,28,43,0,136,92,10,1
1082597,29,44,0,135,91,10,1
1082597,30,44,0,135,90,10,1
1082597,31,44,0,135,89,10,1
1082597,31,45,0,134,89,10,1
1082597,32,46,0,133,88,10,1
1082597,33,46,0,133,87,10,1
1082597,34,47,0,132,86,10,1
1082597,35,48,0,131,85,10,1
1082597,36,49,0,130,84,10,1
1082597,37,51,0,128,83,10,1
1082597,38,51,0,128,82,10,1
1082597,39,51,0,128,81,10,1
1082597,40,57,0,122,80,10,1
1082597,41,58,0,121,79,10,1
1082597,42,58,0,121,78,10,1
1082597,43,59,0,120,77,10,1
1082597,44,65,0,114,76,10,1
1082597,45,65,1,114,75,9,1
1082597,46,69,1,110,74,9,1
1082597,47,70,1,109,73,9,1
1082597,48,71,1,108,72,9,1
1082597,49,71,1,108,71,9,1
1082597,50,71,1,108,70,9,1
1082597,51,71,2,108,69,8,1
1082597,52,71,2,108,68,8,1
1082597,53,72,2,107,67,8,1
1082597,54,72,2,107,66,8,1
1082597,55,72,2,107,65,8,1
1082597,56,72,2,107,64,8,1
1082597,57,73,2,106,63,8,1
1082597,58,74,2,105,62,8,1
1082597,59,74,3,105,61,7,1
1082597,60,74,3,105,60,7,1
1082597,61,74,3,105,59,7,1
1082597,62,74,3,105,58,7,1
1082597,63,75,3,104,57,7,1
1082597,64,75,3,104,56,7,1
1082597,65,79,3,100,55,7,1
1082597,66,83,3,96,54,7,1
1082597,67,83,3,96,53,7,1
1082597,68,84,3,95,52,7,1
1082597,69,87,3,92,51,7,1
1082597,70,87,3,92,50,7,1
1082597,71,91,3,88,49,7,1
1082597,72,97,3,82,48,7,1
1082597,73,97,4,82,47,6,1
1082597,74,97,4,82,46,6,1
1082597,75,99,4,80,45,6,1
1082597,76,105,4,74,44,6,1
1082597,77,105,4,74,43,6,1
1082597,78,105,4,74,42,6,1
1082597,79,106,4,73,41,6,1
1082597,80,106,4,73,40,6,1
1082597,81,106,4,73,39,6,1
1082597,82,106,4,73,38,6,1
1082597,83,108,4,71,37,6,1
1082597,84,108,4,71,36,6,1
1082597,85,109,4,70,35,6,1
1082597,86,113,4,66,34,6,1
